node_id,in_degree,out_degree,total_degree
9504036,4,8,12
9504037,2,6,8
9504038,1,1,2
9504040,1,4,5
9504041,1,3,4
9504042,3,0,3
9504043,1,2,3
9504044,0,2,2
9504045,1,2,3
9504046,3,2,5
9504047,158,22,180
9504049,7,7,14
9504050,1,3,4
9504051,1,0,1
9504052,6,8,14
9504053,6,5,11
9504054,1,7,8
9504055,8,0,8
9504056,12,3,15
9504057,6,10,16
9504058,0,1,1
9504059,1,0,1
9504060,4,6,10
9504061,6,4,10
9504062,0,1,1
9504064,7,16,23
9504065,11,2,13
9504066,23,3,26
9504067,23,1,24
9504068,0,2,2
9504069,0,11,11
9504070,7,8,15
9504071,8,1,9
9504074,2,8,10
9504075,2,6,8
9504076,2,2,4
9504077,5,6,11
9504079,1,2,3
9504080,27,9,36
9504081,228,13,241
9504082,23,2,25
9504083,38,2,40
9504084,16,8,24
9504085,4,5,9
9504086,9,3,12
9504087,2,0,2
9504088,5,2,7
9504089,4,7,11
9504090,337,4,341
9504091,9,5,14
9504092,1,3,4
9504093,1,23,24
9504094,5,11,16
9504095,41,14,55
9504096,0,4,4
9504097,28,1,29
9504098,1,9,10
9504099,5,9,14
9504100,1,0,1
9504101,9,2,11
9504102,126,7,133
9504103,1,0,1
9504104,5,4,9
9504105,15,2,17
9504106,1,0,1
9504108,35,4,39
9504109,1,9,10
9504110,1,4,5
9504111,7,2,9
9504112,1,8,9
9504113,30,16,46
9504114,7,10,17
9504115,6,16,22
9504116,3,2,5
9504117,3,0,3
9504118,2,0,2
9504119,1,3,4
9504120,23,3,26
9504121,5,4,9
9504122,5,2,7
9504123,6,1,7
9504124,6,6,12
9504125,5,0,5
9504126,0,3,3
9504127,24,4,28
9504129,34,25,59
9504130,32,1,33
9504131,2,1,3
9504132,5,3,8
9504133,1,6,7
9504134,9,1,10
9504135,0,2,2
9504136,5,2,7
9504137,1,6,7
9504138,14,11,25
9504139,13,7,20
9504140,32,1,33
9504141,7,5,12
9504142,5,4,9
9504143,22,3,25
9504144,1,5,6
9504145,192,2,194
9504146,3,4,7
9504147,145,25,170
9504148,35,20,55
9504149,2,31,33
9504150,51,19,70
9504151,8,6,14
9504153,9,0,9
9504154,13,0,13
9504155,7,3,10
9504156,0,1,1
9504157,12,7,19
9504158,17,12,29
9504159,11,9,20
9504160,2,16,18
9504161,1,23,24
9504162,6,8,14
9504163,0,1,1
9504164,2,2,4
9505001,2,1,3
9505002,1,1,2
9505003,6,2,8
9505004,94,8,102
9505005,7,3,10
9505006,96,7,103
9505007,0,10,10
9505008,2,2,4
9505009,21,12,33
9505011,2,6,8
9505012,24,9,33
9505013,1,0,1
9505014,5,5,10
9505015,2,0,2
9505016,5,5,10
9505017,9,4,13
9505018,35,3,38
9505019,2,0,2
9505021,5,5,10
9505022,7,12,19
9505023,35,14,49
9505025,30,14,44
9505026,1,5,6
9505027,23,4,27
9505028,0,6,6
9505029,3,4,7
9505030,7,9,16
9505031,3,0,3
9505032,15,3,18
9505033,0,12,12
9505034,2,3,5
9505035,204,12,216
9505036,1,4,5
9505037,10,1,11
9505038,9,10,19
9505039,20,6,26
9505040,4,10,14
9505041,4,11,15
9505043,1,7,8
9505044,1,8,9
9505045,17,20,37
9505046,38,16,54
9505047,8,14,22
9505048,1,1,2
9505049,23,8,31
9505051,53,9,62
9505052,45,79,124
9505053,136,6,142
9505054,63,10,73
9505056,2,5,7
9505057,0,2,2
9505058,20,2,22
9505059,8,0,8
9505060,1,3,4
9505061,57,11,68
9505062,174,14,188
9505063,2,0,2
9505064,3,1,4
9505065,13,5,18
9505066,0,1,1
9505067,34,16,50
9505068,4,4,8
9505069,3,4,7
9505070,45,6,51
9505071,2,5,7
9505073,113,25,138
9505074,16,21,37
9505075,204,15,219
9505076,1,2,3
9505077,8,2,10
9505078,1,0,1
9505079,1,1,2
9505080,16,0,16
9505082,23,3,26
9505083,5,11,16
9505084,18,2,20
9505085,10,2,12
9505086,4,6,10
9505088,46,19,65
9505089,1,22,23
9505090,0,2,2
9505091,15,18,33
9505092,1,2,3
9505093,13,22,35
9505094,1,3,4
9505095,13,1,14
9505096,4,2,6
9505097,24,8,32
9505098,10,18,28
9505099,2,3,5
9505100,178,6,184
9505101,7,3,10
9505102,7,6,13
9505103,0,9,9
9505104,3,4,7
9505105,327,21,348
9505106,7,4,11
9505107,5,6,11
9505108,1,6,7
9505109,1,1,2
9505110,1,1,2
9505111,5,3,8
9505113,14,7,21
9505114,0,1,1
9505115,3,3,6
9505116,9,9,18
9505117,24,8,32
9505118,0,1,1
9505119,3,3,6
9505120,1,10,11
9505121,1,9,10
9505122,10,17,27
9505123,14,17,31
9505124,6,7,13
9505125,1,7,8
9505126,3,1,4
9505127,9,13,22
9505128,13,0,13
9505129,4,21,25
9505130,4,1,5
9505131,1,2,3
9505132,3,12,15
9505134,4,5,9
9505135,10,11,21
9505136,13,3,16
9505137,0,1,1
9505138,6,9,15
9505139,9,5,14
9505140,2,12,14
9505141,2,1,3
9505142,3,6,9
9505143,5,4,9
9505144,8,10,18
9505145,2,34,36
9505146,7,1,8
9505147,3,6,9
9505149,1,11,12
9505150,176,18,194
9505151,2,8,10
9505154,3,1,4
9505155,0,7,7
9505156,9,14,23
9505157,30,3,33
9505158,1,5,6
9505159,3,3,6
9505160,5,3,8
9505161,52,13,65
9505162,205,25,230
9505163,0,3,3
9505164,3,5,8
9505165,2,1,3
9505166,12,0,12
9505167,3,9,12
9505168,3,2,5
9505169,6,0,6
9505170,8,11,19
9505171,32,8,40
9505172,10,4,14
9505173,37,9,46
9505174,3,4,7
9505175,60,0,60
9505176,2,0,2
9505177,2,7,9
9505178,4,0,4
9505179,1,0,1
9505180,1,0,1
9505181,3,1,4
9505183,37,14,51
9505186,78,5,83
9505187,33,8,41
9505188,2,3,5
9505190,21,2,23
9505191,0,1,1
9505192,7,4,11
9505193,4,3,7
9505194,5,3,8
9506001,4,3,7
9506002,17,12,29
9506003,3,2,5
9506004,23,0,23
9506005,3,9,12
9506006,15,2,17
9506007,12,6,18
9506008,5,4,9
9506010,7,0,7
9506011,86,16,102
9506012,0,2,2
9506013,0,2,2
9506014,89,5,94
9506015,4,5,9
9506016,7,1,8
9506019,47,12,59
9506020,4,4,8
9506021,5,2,7
9506022,6,9,15
9506023,16,9,25
9506024,15,13,28
9506025,2,2,4
9506026,18,0,18
9506027,68,10,78
9506028,0,2,2
9506029,1,1,2
9506030,6,1,7
9506031,13,14,27
9506033,2,2,4
9506034,1,3,4
9506035,103,1,104
9506036,1,10,11
9506037,14,21,35
9506038,3,0,3
9506039,0,1,1
9506040,2,6,8
9506041,5,6,11
9506042,13,3,16
9506043,9,3,12
9506044,4,6,10
9506045,0,12,12
9506046,0,4,4
9506047,1,6,7
9506048,49,7,56
9506049,1,0,1
9506050,2,0,2
9506051,0,2,2
9506052,57,3,60
9506053,1,4,5
9506054,0,3,3
9506055,0,2,2
9506056,1,4,5
9506057,57,21,78
9506058,3,12,15
9506059,6,8,14
9506061,3,6,9
9506062,5,1,6
9506063,1,11,12
9506064,27,23,50
9506065,8,35,43
9506066,14,11,25
9506067,2,5,7
9506068,0,1,1
9506069,3,6,9
9506070,0,3,3
9506071,20,18,38
9506072,5,1,6
9506073,1,0,1
9506074,2,6,8
9506075,36,31,67
9506076,14,25,39
9506077,37,32,69
9506078,1,1,2
9506079,14,2,16
9506080,0,6,6
9506081,5,4,9
9506082,1,0,1
9506083,14,7,21
9506084,20,13,33
9506085,17,4,21
9506086,1,13,14
9506087,18,5,23
9506088,2,3,5
9506089,2,26,28
9506091,23,36,59
9506092,0,1,1
9506093,5,6,11
9506095,5,4,9
9506096,1,17,18
9506097,2,0,2
9506098,56,7,63
9506099,11,2,13
9506100,2,3,5
9506101,65,4,69
9506102,155,11,166
9506103,1,9,10
9506104,19,6,25
9506105,14,1,15
9506106,65,30,95
9506107,2,2,4
9506108,5,4,9
9506109,96,11,107
9506110,96,23,119
9506111,4,2,6
9506112,189,17,206
9506113,23,26,49
9506115,20,4,24
9506116,13,6,19
9506117,6,2,8
9506118,6,14,20
9506120,3,0,3
9506121,13,1,14
9506122,56,17,73
9506124,2,10,12
9506125,22,4,26
9506126,159,41,200
9506127,0,2,2
9506128,7,5,12
9506129,3,0,3
9506130,1,4,5
9506131,16,4,20
9506132,4,1,5
9506133,5,25,30
9506134,3,1,4
9506135,32,1,33
9506136,85,0,85
9506137,15,11,26
9506138,34,13,47
9506139,31,15,46
9506140,2,4,6
9506142,2,3,5
9506144,77,15,92
9506145,2,3,5
9506146,4,6,10
9506147,11,8,19
9506148,73,16,89
9506149,0,5,5
9506150,74,13,87
9506153,2,2,4
9506155,1,9,10
9506156,19,22,41
9506157,21,2,23
9506159,6,46,52
9506160,84,11,95
9506161,2,1,3
9506162,0,5,5
9506163,2,4,6
9506164,2,6,8
9506165,0,1,1
9506166,3,2,5
9506167,6,4,10
9506168,1,5,6
9506169,21,29,50
9506170,22,5,27
9506171,4,78,82
9506172,2,4,6
9506173,0,2,2
9506174,16,1,17
9506175,3,1,4
9506176,3,1,4
9506177,18,6,24
9506178,12,13,25
9506179,12,1,13
9506180,14,5,19
9506181,38,6,44
9506182,9,19,28
9506183,3,3,6
9506184,3,9,12
9506186,7,3,10
9506187,18,1,19
9506188,5,2,7
9506189,10,1,11
9506192,2,11,13
9506193,21,6,27
9506194,102,16,118
9506195,2,1,3
9506196,23,15,38
9506197,0,4,4
9506198,3,1,4
9506199,5,3,8
9506200,41,34,75
9506201,0,4,4
9506202,1,4,5
9506204,6,0,6
9506205,4,14,18
9506206,21,32,53
9506207,21,14,35
9506208,0,1,1
9506209,1,0,1
9506210,7,6,13
9506211,7,0,7
9506212,2,0,2
9506213,3,13,16
9506214,1,6,7
9506215,2,12,14
9507001,10,23,33
9507002,6,0,6
9507003,7,15,22
9507004,2,10,12
9507005,14,29,43
9507006,15,1,16
9507007,5,5,10
9507008,118,10,128
9507009,7,17,24
9507010,42,11,53
9507011,6,18,24
9507012,148,9,157
9507013,52,13,65
9507014,10,7,17
9507015,17,3,20
9507016,10,2,12
9507017,36,9,45
9507018,45,19,64
9507019,0,4,4
9507020,15,4,19
9507021,3,0,3
9507022,77,16,93
9507023,18,5,23
9507026,7,5,12
9507027,47,14,61
9507029,2,4,6
9507030,4,1,5
9507031,0,1,1
9507032,70,6,76
9507033,4,2,6
9507034,1,4,5
9507035,3,8,11
9507036,24,13,37
9507037,2,0,2
9507038,5,4,9
9507039,2,0,2
9507040,17,8,25
9507041,5,11,16
9507042,1,1,2
9507043,7,1,8
9507045,22,7,29
9507046,23,2,25
9507047,3,1,4
9507048,159,9,168
9507050,160,19,179
9507051,14,34,48
9507052,4,3,7
9507053,2,7,9
9507054,0,3,3
9507055,1,2,3
9507056,6,2,8
9507057,13,4,17
9507059,2,0,2
9507060,22,23,45
9507061,4,6,10
9507062,12,11,23
9507063,5,23,28
9507064,5,16,21
9507065,0,2,2
9507067,1,0,1
9507070,7,6,13
9507072,4,28,32
9507074,41,4,45
9507075,2,7,9
9507076,18,1,19
9507077,10,1,11
9507078,0,3,3
9507079,4,0,4
9507080,0,1,1
9507081,0,1,1
9507082,1,0,1
9507083,4,1,5
9507085,3,7,10
9507086,0,1,1
9507087,4,3,7
9507088,3,4,7
9507089,1,1,2
9507090,150,28,178
9507092,9,2,11
9507093,18,6,24
9507094,6,13,19
9507095,1,1,2
9507096,5,3,8
9507097,3,0,3
9507098,1,7,8
9507100,8,4,12
9507102,0,5,5
9507103,1,1,2
9507104,12,0,12
9507105,19,0,19
9507106,1,0,1
9507108,0,12,12
9507109,21,5,26
9507110,7,7,14
9507111,4,1,5
9507112,35,14,49
9507113,38,34,72
9507114,9,6,15
9507115,103,17,120
9507116,0,3,3
9507117,0,2,2
9507118,9,22,31
9507119,1,2,3
9507120,0,3,3
9507121,304,13,317
9507122,1,7,8
9507123,0,3,3
9507124,1,0,1
9507125,9,1,10
9507126,2,6,8
9507127,0,5,5
9507128,0,2,2
9507129,0,4,4
9507130,4,0,4
9507131,4,0,4
9507132,9,0,9
9507133,5,1,6
9507134,2,1,3
9507135,40,3,43
9507136,19,0,19
9507137,5,2,7
9507138,0,4,4
9507139,7,0,7
9507140,21,17,38
9507141,7,16,23
9507142,0,2,2
9507143,66,5,71
9507144,48,11,59
9507146,0,5,5
9507147,2,2,4
9507148,1,2,3
9507149,0,1,1
9507150,19,5,24
9507151,28,13,41
9507152,4,0,4
9507153,29,10,39
9507154,2,1,3
9507155,10,3,13
9507156,3,1,4
9507157,0,4,4
9507158,301,16,317
9507159,14,0,14
9507160,73,27,100
9507162,4,4,8
9507163,4,6,10
9507164,20,14,34
9507165,2,2,4
9507166,28,10,38
9507167,2,9,11
9507168,30,17,47
9507169,38,11,49
9507170,28,6,34
9507171,3,6,9
9507173,6,0,6
9507174,1,0,1
9508001,6,3,9
9508002,36,11,47
9508003,10,5,15
9508005,7,19,26
9508006,7,8,15
9508007,0,7,7
9508009,4,3,7
9508010,4,3,7
9508011,5,3,8
9508012,1,2,3
9508013,2,0,2
9508014,0,3,3
9508015,2,3,5
9508016,5,2,7
9508017,38,7,45
9508018,0,4,4
9508019,0,2,2
9508020,6,9,15
9508021,29,12,41
9508022,0,2,2
9508023,1,2,3
9508024,0,9,9
9508025,14,1,15
9508026,0,8,8
9508027,0,5,5
9508029,0,8,8
9508030,5,11,16
9508031,3,4,7
9508032,5,1,6
9508033,15,4,19
9508034,10,10,20
9508035,1,0,1
9508036,15,5,20
9508037,0,1,1
9508038,1,1,2
9508039,5,8,13
9508040,4,9,13
9508041,1,2,3
9508042,88,5,93
9508043,7,14,21
9508044,5,22,27
9508045,18,13,31
9508046,3,16,19
9508047,4,8,12
9508049,3,3,6
9508050,9,23,32
9508051,2,0,2
9508052,4,0,4
9508053,6,12,18
9508054,1,14,15
9508055,7,0,7
9508056,6,10,16
9508057,1,1,2
9508058,41,35,76
9508059,0,3,3
9508060,0,3,3
9508061,4,6,10
9508062,4,4,8
9508064,47,42,89
9508066,1,0,1
9508067,0,4,4
9508068,63,20,83
9508069,1,0,1
9508070,2,1,3
9508071,16,14,30
9508072,172,7,179
9508073,14,6,20
9508075,26,6,32
9508076,9,2,11
9508077,4,0,4
9508078,24,16,40
9508079,5,26,31
9508080,3,7,10
9508081,1,0,1
9508082,12,6,18
9508084,3,13,16
9508086,10,1,11
9508087,3,1,4
9508088,14,6,20
9508089,43,5,48
9508090,3,13,16
9508091,59,18,77
9508092,1,7,8
9508093,1,1,2
9508094,90,29,119
9508095,0,11,11
9508096,2,17,19
9508097,1,2,3
9508098,1,3,4
9508099,10,7,17
9508100,2,8,10
9508101,1,0,1
9508102,4,1,5
9508103,6,4,10
9508104,11,15,26
9508105,3,5,8
9508106,1,3,4
9508107,21,13,34
9508108,2,2,4
9508109,0,7,7
9508110,1,7,8
9508111,4,5,9
9508112,2,2,4
9508113,9,5,14
9508114,6,1,7
9508115,1,2,3
9508117,40,6,46
9508118,1,4,5
9508120,0,1,1
9508121,0,2,2
9508122,0,1,1
9508123,0,1,1
9508124,8,8,16
9508125,1,5,6
9508126,0,5,5
9508127,1,3,4
9508128,1,3,4
9508129,10,2,12
9508130,0,3,3
9508131,30,1,31
9508132,2,26,28
9508135,9,6,15
9508136,24,4,28
9508137,5,1,6
9508138,2,1,3
9508139,14,2,16
9508140,7,5,12
9508141,3,6,9
9508142,22,4,26
9508143,373,15,388
9508144,30,15,45
9508145,2,3,5
9508146,1,1,2
9508147,0,4,4
9508148,15,3,18
9508149,1,2,3
9508150,3,3,6
9508151,9,13,22
9508152,0,9,9
9508153,18,3,21
9508154,126,24,150
9508155,192,53,245
9508156,47,6,53
9508157,0,1,1
9508159,11,11,22
9508160,3,0,3
9508161,1,0,1
9508162,10,13,23
9508163,10,8,18
9508165,7,7,14
9508167,1,3,4
9508169,0,1,1
9508170,4,0,4
9508171,2,0,2
9508172,1,0,1
9508173,4,5,9
9508174,3,13,16
9508175,7,3,10
9508176,5,6,11
9508177,77,9,86
9508178,2,2,4
9508179,1,3,4
9509001,1,9,10
9509002,3,5,8
9509003,10,1,11
9509004,2,5,7
9509005,5,5,10
9509006,1,2,3
9509007,20,7,27
9509009,37,19,56
9509010,0,2,2
9509012,4,10,14
9509013,2,19,21
9509014,0,3,3
9509015,2,2,4
9509017,8,29,37
9509018,1,1,2
9509019,9,9,18
9509020,24,11,35
9509021,15,6,21
9509022,6,7,13
9509023,3,0,3
9509024,8,3,11
9509025,1,19,20
9509026,10,6,16
9509027,16,9,25
9509028,17,2,19
9509029,3,1,4
9509030,1,0,1
9509031,1,0,1
9509033,4,2,6
9509034,5,8,13
9509035,14,18,32
9509036,12,12,24
9509037,14,2,16
9509039,1,4,5
9509041,1,0,1
9509042,24,13,37
9509043,4,12,16
9509044,1,3,4
9509045,3,2,5
9509046,0,2,2
9509047,7,15,22
9509048,3,5,8
9509049,4,9,13
9509050,21,20,41
9509051,0,1,1
9509052,15,17,32
9509053,2,3,5
9509054,4,2,6
9509055,1,2,3
9509056,11,3,14
9509057,4,1,5
9509058,3,4,7
9509059,8,3,11
9509060,3,1,4
9509061,0,6,6
9509062,9,6,15
9509063,0,1,1
9509064,0,13,13
9509065,0,9,9
9509066,223,38,261
9509067,11,1,12
9509068,2,0,2
9509069,2,6,8
9509070,18,30,48
9509071,1,6,7
9509072,5,8,13
9509073,13,3,16
9509074,60,7,67
9509075,6,4,10
9509076,6,9,15
9509077,2,2,4
9509079,7,0,7
9509080,92,6,98
9509084,10,0,10
9509086,5,3,8
9509087,0,9,9
9509088,4,5,9
9509089,1,1,2
9509090,7,7,14
9509091,4,0,4
9509092,14,0,14
9509093,3,4,7
9509094,0,2,2
9509095,33,19,52
9509096,7,10,17
9509097,6,8,14
9509098,6,2,8
9509099,6,5,11
9509100,0,1,1
9509101,2,6,8
9509102,12,16,28
9509103,1,9,10
9509104,3,8,11
9509105,30,6,36
9509106,15,67,82
9509108,44,27,71
9509109,2,1,3
9509110,19,2,21
9509111,1,5,6
9509112,3,16,19
9509113,1,6,7
9509114,2,2,4
9509115,20,2,22
9509116,0,1,1
9509118,2,7,9
9509119,8,32,40
9509120,2,6,8
9509121,0,11,11
9509122,0,1,1
9509123,29,26,55
9509124,2,11,13
9509125,8,1,9
9509126,0,11,11
9509127,2,8,10
9509128,0,1,1
9509129,1,3,4
9509130,20,18,38
9509131,2,0,2
9509132,76,51,127
9509133,29,9,38
9509134,0,13,13
9509135,6,7,13
9509136,10,9,19
9509137,16,1,17
9509138,0,2,2
9509139,11,2,13
9509140,44,3,47
9509141,58,2,60
9509142,18,2,20
9509143,8,14,22
9509144,2,0,2
9509145,4,20,24
9509146,25,18,43
9509147,4,1,5
9509148,54,19,73
9509149,7,18,25
9509150,3,0,3
9509151,53,13,66
9509153,5,9,14
9509154,1,1,2
9509156,1,1,2
9509157,1,0,1
9509158,28,3,31
9509159,7,3,10
9509160,40,32,72
9509161,201,17,218
9509162,108,4,112
9509163,11,4,15
9509164,0,4,4
9509165,3,5,8
9509166,69,12,81
9509168,3,2,5
9509169,6,2,8
9509170,14,22,36
9509171,13,13,26
9509173,12,15,27
9509174,7,3,10
9509175,154,16,170
9509176,101,17,118
9510001,9,11,20
9510002,6,2,8
9510003,10,10,20
9510005,1,5,6
9510007,11,11,22
9510008,15,6,21
9510009,20,24,44
9510010,1,4,5
9510011,7,5,12
9510012,0,9,9
9510013,5,6,11
9510014,2,7,9
9510015,0,2,2
9510016,3,8,11
9510017,1155,10,1165
9510018,1,8,9
9510019,2,0,2
9510020,0,6,6
9510021,3,7,10
9510022,3,13,16
9510023,30,21,51
9510024,0,1,1
9510025,0,2,2
9510026,4,2,6
9510027,6,8,14
9510028,12,12,24
9510029,17,6,23
9510030,7,10,17
9510031,0,1,1
9510032,0,1,1
9510033,13,4,17
9510034,14,20,34
9510036,21,6,27
9510037,10,1,11
9510038,3,5,8
9510039,2,5,7
9510040,1,5,6
9510041,23,25,48
9510043,0,3,3
9510045,2,3,5
9510046,2,0,2
9510047,9,10,19
9510048,0,2,2
9510049,0,2,2
9510050,3,1,4
9510051,1,0,1
9510052,1,0,1
9510053,38,6,44
9510055,16,18,34
9510056,1,0,1
9510057,1,0,1
9510058,0,1,1
9510059,6,8,14
9510060,18,1,19
9510061,1,14,15
9510062,1,1,2
9510063,1,1,2
9510064,1,7,8
9510065,1,0,1
9510066,2,1,3
9510067,4,9,13
9510068,4,0,4
9510069,9,7,16
9510070,2,7,9
9510071,9,11,20
9510072,1,13,14
9510073,1,0,1
9510074,48,6,54
9510075,0,10,10
9510076,1,9,10
9510077,2,3,5
9510078,3,0,3
9510079,6,29,35
9510080,3,12,15
9510082,6,6,12
9510083,48,0,48
9510084,4,6,10
9510085,2,2,4
9510086,232,23,255
9510087,41,7,48
9510088,0,5,5
9510089,2,0,2
9510090,13,3,16
9510091,6,1,7
9510092,8,12,20
9510093,64,18,82
9510094,8,8,16
9510095,6,10,16
9510096,3,1,4
9510097,95,34,129
9510098,14,18,32
9510099,2,4,6
9510100,5,2,7
9510101,225,14,239
9510102,0,2,2
9510103,4,15,19
9510104,8,8,16
9510105,1,1,2
9510106,44,15,59
9510107,1,1,2
9510108,17,6,23
9510109,20,11,31
9510110,1,0,1
9510111,14,0,14
9510112,3,0,3
9510113,0,2,2
9510114,5,2,7
9510115,1,8,9
9510116,3,5,8
9510117,46,11,57
9510118,0,4,4
9510119,7,2,9
9510120,0,3,3
9510121,7,0,7
9510122,1,3,4
9510123,3,3,6
9510124,2,4,6
9510125,0,3,3
9510126,0,5,5
9510127,4,4,8
9510128,1,3,4
9510129,85,20,105
9510130,3,7,10
9510131,9,8,17
9510133,8,3,11
9510134,83,28,111
9510135,775,15,790
9510136,6,6,12
9510137,10,15,25
9510138,12,5,17
9510139,2,6,8
9510140,11,0,11
9510141,17,4,21
9510142,35,28,63
9510143,13,8,21
9510144,11,6,17
9510145,2,3,5
9510146,1,2,3
9510147,6,3,9
9510148,46,19,65
9510149,41,4,45
9510151,12,0,12
9510152,3,4,7
9510153,4,4,8
9510154,7,26,33
9510155,4,27,31
9510156,8,8,16
9510157,23,8,31
9510158,4,3,7
9510159,3,3,6
9510160,1,1,2
9510161,172,15,187
9510163,0,1,1
9510164,0,3,3
9510165,2,1,3
9510166,1,9,10
9510167,17,1,18
9510168,5,22,27
9510169,388,9,397
9510171,13,10,23
9510172,1,1,2
9510173,41,6,47
9510174,2,2,4
9510175,19,7,26
9510176,1,4,5
9510177,13,4,17
9510178,4,14,18
9510179,8,3,11
9510180,10,1,11
9510181,10,3,13
9510182,172,63,235
9510183,116,31,147
9510184,10,4,14
9510185,7,8,15
9510186,7,15,22
9510187,3,15,18
9510188,8,2,10
9510189,2,7,9
9510190,2,17,19
9510192,7,0,7
9510193,4,3,7
9510194,1,10,11
9510195,7,12,19
9510196,2,0,2
9510197,8,3,11
9510198,0,3,3
9510199,7,28,35
9510200,81,12,93
9510201,26,8,34
9510202,12,7,19
9510204,101,19,120
9510205,5,2,7
9510206,4,6,10
9510207,10,12,22
9510208,4,8,12
9510209,788,18,806
9510210,21,7,28
9510211,1,3,4
9510212,0,5,5
9510213,8,18,26
9510215,6,4,10
9510216,8,7,15
9510217,9,3,12
9510218,1,8,9
9510219,1,1,2
9510220,19,6,25
9510221,12,1,13
9510222,76,20,96
9510223,13,11,24
9510224,49,24,73
9510225,175,22,197
9510226,2,0,2
9510227,129,7,136
9510228,37,21,58
9510229,65,14,79
9510230,1,1,2
9510231,6,3,9
9510233,1,26,27
9510234,92,37,129
9510235,6,2,8
9510236,0,2,2
9510237,4,3,7
9510238,0,1,1
9510239,3,12,15
9510240,7,1,8
9510241,26,19,45
9510242,4,6,10
9511001,0,2,2
9511002,13,2,15
9511003,1,3,4
9511004,2,5,7
9511006,5,3,8
9511007,2,4,6
9511008,11,3,14
9511009,1,3,4
9511010,2,1,3
9511011,1,1,2
9511013,4,3,7
9511014,8,7,15
9511015,9,0,9
9511016,1,6,7
9511017,0,24,24
9511018,1,7,8
9511019,0,7,7
9511020,1,7,8
9511021,1,8,9
9511022,2,2,4
9511024,13,11,24
9511025,2,0,2
9511026,79,7,86
9511028,3,6,9
9511030,329,21,350
9511031,1,6,7
9511032,4,0,4
9511033,4,2,6
9511034,1,1,2
9511035,1,0,1
9511036,0,3,3
9511037,8,22,30
9511038,11,9,20
9511039,4,3,7
9511040,3,3,6
9511041,2,4,6
9511042,2,0,2
9511043,213,18,231
9511044,1,3,4
9511045,5,12,17
9511046,16,6,22
9511047,18,6,24
9511048,1,22,23
9511049,9,11,20
9511050,0,9,9
9511051,10,1,11
9511052,36,14,50
9511053,70,44,114
9511055,2,1,3
9511056,2,12,14
9511058,18,23,41
9511059,7,5,12
9511060,15,7,22
9511061,11,11,22
9511063,4,3,7
9511064,106,13,119
9511065,29,15,44
9511066,10,17,27
9511067,2,6,8
9511068,13,2,15
9511069,5,3,8
9511070,9,5,14
9511071,16,13,29
9511072,15,5,20
9511073,5,5,10
9511074,0,4,4
9511075,7,1,8
9511076,0,4,4
9511077,13,7,20
9511079,11,7,18
9511080,121,9,130
9511081,4,10,14
9511082,1,0,1
9511083,0,10,10
9511084,0,1,1
9511086,0,10,10
9511087,6,9,15
9511088,79,11,90
9511089,0,2,2
9511090,13,4,17
9511091,3,7,10
9511092,1,3,4
9511093,1,5,6
9511094,1,0,1
9511095,1,4,5
9511096,1,0,1
9511097,1,0,1
9511098,13,28,41
9511100,10,4,14
9511101,10,6,16
9511102,3,2,5
9511103,13,4,17
9511104,64,10,74
9511105,5,0,5
9511106,13,0,13
9511108,73,26,99
9511109,2,0,2
9511110,17,2,19
9511111,6,5,11
9511112,11,3,14
9511113,1,0,1
9511114,0,3,3
9511115,14,16,30
9511116,7,6,13
9511117,6,10,16
9511118,6,2,8
9511119,7,8,15
9511120,3,1,4
9511121,0,1,1
9511122,4,0,4
9511123,0,4,4
9511124,1,2,3
9511125,9,15,24
9511126,94,29,123
9511127,0,8,8
9511128,15,6,21
9511129,14,1,15
9511130,5,2,7
9511131,3,16,19
9511132,0,2,2
9511133,3,17,20
9511134,80,3,83
9511135,2,0,2
9511136,2,1,3
9511137,0,4,4
9511138,12,1,13
9511139,9,1,10
9511140,1,0,1
9511141,3,5,8
9511142,2,4,6
9511143,3,2,5
9511144,0,2,2
9511145,27,6,33
9511146,0,1,1
9511147,1,5,6
9511148,2,4,6
9511149,1,4,5
9511150,0,1,1
9511151,17,1,18
9511152,4,13,17
9511153,4,12,16
9511154,111,7,118
9511155,0,1,1
9511156,2,3,5
9511157,24,31,55
9511158,14,8,22
9511159,8,24,32
9511160,1,2,3
9511161,0,1,1
9511162,39,15,54
9511163,3,3,6
9511164,144,23,167
9511165,2,1,3
9511166,7,8,15
9511167,5,11,16
9511168,12,3,15
9511169,5,0,5
9511170,3,2,5
9511171,49,22,71
9511172,2,7,9
9511173,94,17,111
9511175,8,0,8
9511176,13,6,19
9511177,0,4,4
9511178,1,33,34
9511179,1,0,1
9511180,40,15,55
9511181,1,1,2
9511182,1,1,2
9511183,0,2,2
9511184,3,5,8
9511185,3,3,6
9511186,0,11,11
9511187,22,14,36
9511188,25,3,28
9511189,2,5,7
9511191,3,11,14
9511192,8,3,11
9511193,14,4,18
9511194,115,1,116
9511195,6,12,18
9511196,3,1,4
9511197,1,1,2
9511198,5,8,13
9511199,2,6,8
9511200,0,4,4
9511201,7,9,16
9511203,53,5,58
9511204,25,14,39
9511205,2,13,15
9511206,5,5,10
9511207,19,5,24
9511208,8,1,9
9511209,13,5,18
9511210,5,4,9
9511211,1,0,1
9511212,13,7,20
9511213,7,37,44
9511214,1,31,32
9511215,1,0,1
9511216,0,1,1
9511217,8,8,16
9511218,10,10,20
